"";"0";"1";"MeanDecreaseAccuracy";"MeanDecreaseGini"
"tot_ret";0,000284740579365313;0,000209000312356901;0,0002471595523886;22,1852798701443
"tot_acpt";0,000368725897057948;0,000163894919463287;0,000266841391500275;27,1355163748324
"prizm_social_one";0,000218753076322268;-0,000136097242837997;4,27675915378164e-05;188,806222443779
"div_type";2,07870399480702e-05;-3,61849168099294e-05;-7,47459092842446e-06;44,8626673822088
"area";0,00125394848162857;-0,00020722500641066;0,000529453678646536;789,064156070496
"dualband";0,000122791913107893;-3,19942123389706e-05;4,57991828039329e-05;33,9710221194783
"refurb_new";7,9553441721001e-05;0,000246108137856784;0,000162322874634146;31,005449508344
"hnd_price";0,00447838751837651;-0,0011902790299652;0,00166373799281203;370,992422661555
"pre_hnd_price";0,00299707897116944;-0,00162722786616108;0,000701899059195405;221,026500513663
"phones";0,0034906982535605;-0,00211386181698239;0,000707012864742058;102,814614706378
"last_swap";0,00272854103989306;-0,00054144325419115;0,00110152869584796;105,545463948835
"models";0,00217798948787983;-0,00120957141071224;0,000495100662306216;65,9346961285603
"hnd_webcap";0,00152947970312013;-0,000181467919310702;0,00067838208835855;67,7872054209963
"truck";3,91538380575858e-05;-1,02414129630314e-05;1,48627702598524e-05;19,9110564263004
"mtrcycle";9,19587597428902e-07;-1,05279822658353e-05;-4,7721073575542e-06;10,1404313524602
"rv";3,29373591216965e-05;-6,45506217011449e-06;1,34300550179614e-05;17,5568006749037
"occu1";0,000162153306010119;-0,000217971461806451;-2,647736538256e-05;199,580541549428
"ownrent";0,000390767354177557;-0,000198698959623258;9,80044059766059e-05;27,1020935461748
"lor";0,00243304659312683;-0,00190848223347651;0,000275124444675089;719,22621496583
"dwlltype";0,000332343362723312;-0,000286030860871464;2,49613455810595e-05;39,6061361602282
"marital";0,000193452790430207;-0,000119943014840323;3,78664774688056e-05;110,586770478982
"mailordr";0,000152275572832103;-7,2844906667342e-05;4,05043151769465e-05;17,7830034282712
"age1";0,000760843226980614;-0,000287311763739135;0,000240423339441925;166,623467000836
"age2";0,00026632674150279;-0,000269738991825273;-7,09913388281367e-07;142,378029298651
"wrkwoman";1,12358259991751e-05;-1,90752808515921e-05;-3,73153102378821e-06;15,4421950138655
"mailresp";0,000166301520104287;-9,13319121059106e-05;3,80642605959109e-05;18,5357702580973
"children";9,12626289708877e-05;-6,97377753011457e-05;1,14235670971507e-05;39,9213033106656
"adults";0,000384826105843771;-0,000221599677784199;8,41659500986853e-05;189,809691722069
"infobase";8,91252017215668e-06;5,15404861982012e-05;2,97011352618833e-05;12,4205057432889
"income";0,000486372867715956;-0,000415582592667215;3,81264895800978e-05;380,62453833593
"numbcars";0,000126129394742863;-8,28888363978759e-05;2,23316632216115e-05;67,9121403856326
"cartype";0,000113720639956332;-0,000190655032820072;-3,74479503645147e-05;174,636327387851
"HHstatin";0,000305366205474067;-0,000242489687452739;3,3670864553613e-05;133,277504655676
"mailflag";-6,76900303837554e-06;3,1566170587653e-06;-1,82452060071167e-06;5,73601204372752
"solflag";-4,0850468707973e-06;6,54905981606854e-07;-1,6959626378997e-06;6,25266514599356
"dwllsize";0,000953239342929372;-0,000757088835045177;0,000103374919033432;206,476074047846
"forgntvl";-1,32110272940486e-05;-2,54652635733682e-06;-7,91160210003012e-06;18,4499369985622
"educ1";2,29297419227406e-05;-1,87239057307429e-05;2,20701633958734e-06;49,7782262630053
"proptype";4,81254138222317e-05;-3,56047401618994e-05;6,76011416665793e-06;39,9086271283767
"pcowner";2,66241548570403e-05;2,27523603419918e-05;2,46669336122499e-05;16,027475283871
"ethnic";0,000913371550566773;0,000228412702332173;0,000573676932661112;513,394726012895
"kid0_2";8,29495991181181e-06;1,32726578162568e-05;1,0709655329001e-05;10,5866283187225
"kid3_5";-6,54296674482742e-06;1,04703589101586e-05;1,90219259842425e-06;11,3053119167125
"kid6_10";3,66096665618065e-05;-7,40109701659615e-06;1,48877063272981e-05;13,6303445391169
"kid11_15";5,44410236223535e-06;-2,36396235014673e-05;-9,12289205595066e-06;13,9291755042478
"kid16_17";2,90475287924971e-06;2,57078268944476e-05;1,41132871514428e-05;13,5398867960774
"creditcd";0,000120875533783364;-1,92982802448306e-05;5,10338773963459e-05;23,7887954603623
